OBJECTID,Angle
1241930,39.7376046
1241987,41.6636633
1242041,-67.02168265
1242060,35.21759296
1242073,35.21759296
1242074,35.21759296
1242081,35.21759296
1242082,35.21759296
1242090,35.21759296
1242091,35.21759296
1242095,35.21759296
1242096,35.21759296
1242103,35.21759296
1242104,35.21759296
1242127,35.21759296
1242128,35.21759296
1242135,35.21759296
1242136,35.21759296
1242137,35.21759296
1242138,35.21759296
1242145,35.21759296
1242150,35.21759296
1242162,35.21759296
1242163,35.21759296
1242171,35.21759296
1242172,35.21759296
1242175,35.21759296
1242176,35.21759296
1242180,35.21759296
1242181,35.21759296
1242182,35.21759296
1242189,35.21759296
1242190,35.21759296
1242191,35.21759296
1242192,35.21759296
1242197,35.21759296
1242200,35.21759296
1242204,35.21759296
1242208,36.13537661
1242209,36.13537661
1242218,36.13537661
1242219,36.13537661
1242220,36.13537661
1242225,36.13537661
1242226,36.13537661
1242227,36.13537661
1242233,36.13537661
1242234,36.13537661
1242235,36.13537661
1242244,36.13537661
1242245,36.13537661
1242253,36.13537661
1242254,36.13537661
1242255,36.13537661
1242258,36.13537661
1242259,36.13537661
1242267,36.13537661
1242268,36.13537661
1242272,36.13537661
1242273,36.13537661
1242275,0
1242277,0
1242284,0
1242296,0
1242303,0
1242304,0
1242305,0
1242306,0
1242309,0
1242314,0
1242322,0
1242329,0
1242335,0
1242341,-2.161079489
1242343,-2.161079489
1242346,-2.161079489
1242347,-2.161079489
1242348,-2.161079489
1242349,0
1242352,-2.161079489
1242353,-2.161079489
1242354,-2.161079489
1242363,-2.161079489
1242365,89.26074064
1242369,-2.161079489
1242370,-2.161079489
1242371,-2.161079489
1242372,88.95837332
1242383,0
1242387,-2.161079489
1242392,-2.161079489
1242396,89.04515875
1242399,-2.161079489
1242400,-2.161079489
1242402,-2.161079489
1242404,-2.161079489
1242406,88.95837332
1242408,-55.0079798
1242409,-55.0079798
1242421,0
1242422,0
1242423,0
1242424,0
1242426,0
1242428,0
1242430,0
1242431,0
1242432,0
1242436,0
1242437,0
1242444,0
1242450,0
1242452,0
1242453,0
1242454,0
1242455,0
1242458,0
1242460,0
1242461,0
1242462,0
1242463,0
1242464,0
1242466,0
1242467,0
1242468,0
1242469,0
1242471,0
1242473,0
1242474,0
1242475,0
1242477,0
1242478,0
1242479,0
1242480,88.95837332
1242481,88.95837332
1242482,0
1242486,88.59137127
1242488,0
1242489,0
1242494,0
1242495,0
1242496,0
1242497,0
1242499,0
1242503,89.04515875
1242505,89.26074064
1242506,0
1242509,0
1242512,88.95837332
1242515,88.95837332
1242517,0
1242518,0
1242520,0
1242521,0
1242527,0
1242529,0
1242536,0
1242537,0
1242538,0
1242539,0
1242544,89.04515875
1242545,89.04515875
1242546,0
1242547,0
1242550,88.95837332
1242553,0
1242554,0
1242557,0
1242558,-2.161079489
1242559,-1.041626679
1242563,-1.041626679
1242564,-1.041626679
1242574,-1.041626679
1242576,-1.041626679
1242577,0
1242578,0
1242581,-1.041626679
1242582,-1.041626679
1242583,88.66778015
1242585,-1.041626679
1242587,-1.041626679
1242588,89.26074064
1242589,89.26074064
1242590,89.26074064
1242591,-1.041626679
1242598,-1.041626679
1242599,0
1242610,0
1242613,88.66778015
1242622,89.59075139
1242626,0
1242629,89.59075139
1242653,89.04515875
1242657,89.04515875
1242658,89.04515875
1242675,0
1242676,0
1242693,89.04515875
1242694,0
1242701,-1.789910609
1242712,88.66778015
1242716,88.66778015
1242745,0
1242760,0
1242769,0
1242774,0
1242777,0
1242781,0
1242793,0
1242794,0
1242804,0
1242820,88.72696998
1242822,-55.0079798
1242827,-1.245364271
1242851,0
1242905,88.95837332
1242906,88.95837332
1242922,-3.433630366
1242923,0
1242924,0
1242925,88.95837332
1242926,88.95837332
1242927,88.95837332
1242937,-3.433630367
1242967,0
1242969,-0.881403994
1242975,88.66778015
1242977,-1.363927528
1242978,-1.363927528
1242979,-1.363927528
1242980,-1.363927528
1242991,88.66778015
1243013,88.74095479
1243016,88.53119928
1243036,-2.147585427
1243037,-2.147585427
1243072,-32.00538321
1243078,88.83086067
1243081,88.84266693
1243082,88.84266693
1243083,88.84266693
1243091,88.84266693
1243092,88.84266693
1243105,-1.397181028
1243107,-1.397181028
1243108,-1.397181028
1243183,-1.808739321
1243189,-1.808739321
1243194,-1.808739321
1243211,-1.808739321
1243218,-1.808739321
1243229,-1.808739321
1243240,-1.808739321
1243241,-1.808739321
1243249,-1.808739321
1243250,-1.808739321
1243261,-1.808739321
1243268,-1.808739321
1243269,-1.808739321
1243271,-1.808739321
1243272,-1.808739321
1243274,-1.808739321
1243278,-1.468800715
1243288,-1.468800715
1243290,-1.468800715
1243291,0
1243292,0
1243305,0
1243306,0
1243307,0
1243308,0
1243310,-2.161079489
1243312,-2.161079489
1243325,-2.161079489
1243326,-2.161079489
1243327,-2.161079489
1243329,-2.161079489
1243334,-2.161079489
1243336,-2.161079489
1243337,-2.161079489
1243338,-2.161079489
1243341,-2.161079489
1243342,-2.161079489
1243345,-2.161079489
1243346,-2.161079489
1243350,-2.161079489
1243351,-2.161079489
1243357,-2.161079489
1243358,-2.161079489
1243360,-2.161079489
1243362,-2.161079489
1243366,-1.041626679
1243367,-1.041626679
1243368,-1.041626679
1243370,-1.041626679
1243371,-1.041626679
1243377,-1.041626679
1243384,-1.789910609
1243387,-3.433630367
1243388,-3.433630367
1243390,-3.433630367
1243391,-3.433630367
1243392,-3.433630367
1243393,-3.433630367
1243399,-3.433630367
1243400,-3.433630367
1243401,-3.433630367
1243408,-3.433630367
1243410,-3.433630367
1243443,-1.859599338
1243444,-1.859599338
1243447,-1.859599338
1243448,-1.859599338
1243449,-1.859599338
1243450,-1.859599338
1243461,0
1243462,0
1243469,-1.193489421
1243470,-1.193489421
1243472,-1.193489421
1243474,-3.433630367
1243476,-3.433630367
1243477,-3.433630367
1243480,-52.66047533
1243483,-3.433630367
1243486,-3.433630367
1243487,-3.433630367
1243489,-3.433630367
1243490,-3.433630367
1243491,-3.433630367
1243500,88.53119928
1243565,0
1243566,-30.96375653
1243569,-30.96375653
1243570,-30.96375653
1243577,-30.96375653
1243578,-30.96375653
1243581,-30.96375653
1243585,-30.96375653
1243588,-30.96375653
1243589,-30.96375653
1243590,-30.96375653
1243591,-30.96375653
1243592,-30.96375653
1243597,-30.96375653
1243598,-30.96375653
1243599,-30.96375653
1243600,-30.96375653
1243649,88.74095479
1243650,88.74095479
1243651,88.74095479
1243655,89.31793961
1243657,-30.96375653
1243658,-1.789910609
1243678,88.74095479
1243705,-1.789910609
1243707,-1.789910609
1243726,-1.789910609
1243729,-1.789910609
1243739,0
1243744,-1.432096183
1243747,-1.432096183
1243750,-1.432096183
1243758,-1.432096183
1243759,-1.432096183
1243760,-1.432096183
1243765,-1.432096183
1243766,-1.432096183
1243768,-1.432096183
1243769,-1.432096183
1243773,-1.432096183
1243774,-1.432096183
1243775,-1.432096183
1243776,-1.432096183
1243779,-1.432096183
1243780,-1.432096183
1243781,-1.432096183
1243784,-1.432096183
1243785,-1.432096183
1243786,-1.432096183
1243787,-1.432096183
1243788,-1.432096183
1243790,-1.432096183
1243791,-1.432096183
1243792,-1.432096183
1243795,-1.432096183
1243796,-1.432096183
1243797,-1.432096183
1243804,-3.433630367
1243805,-3.433630367
1243806,-3.433630366
1243807,-3.433630366
1243809,-3.433630366
1243810,-3.433630366
1243811,-3.433630366
1243812,-3.433630366
1243817,-3.433630366
1243818,-3.433630366
1243819,-3.433630366
1243820,-3.433630366
1243821,-3.433630366
1243822,-3.433630366
1243823,-3.433630366
1243824,-3.433630366
1243825,-3.433630366
1243826,-3.433630366
1243827,-3.433630366
1243828,-3.433630366
1243829,-3.433630366
1243830,-3.433630366
1243832,-3.433630366
1243833,-3.433630366
1243834,-3.433630366
1243835,-3.433630366
1243836,-3.433630366
1243837,-3.433630366
1243838,-3.433630366
1243839,-3.433630366
1243840,-3.433630366
1243843,-3.433630366
1243844,-3.433630366
1243845,-3.433630366
1243848,-3.433630366
1243849,-3.433630366
1243850,-3.433630366
1243852,-3.433630366
1243853,-3.433630366
1243857,-1.789910609
1243859,-1.789910609
1243860,-1.789910609
1243870,-1.789910609
1243883,-1.789910609
1243885,-1.789910609
1243888,-1.789910609
1243891,-1.789910609
1243893,-1.789910609
1243894,-1.789910609
1243898,-1.789910609
1243902,-1.789910609
1243908,-1.789910609
1243909,-1.789910609
1243911,0
1243913,0
1243917,0
1243918,0
1243921,0
1243924,0
1243938,-1.041626679
1243939,-1.041626679
1243940,-1.041626679
1243943,-1.041626679
1243944,-1.041626679
1243946,-1.041626679
1243947,-1.041626679
1243949,-1.041626679
1243950,-1.041626679
1243957,8.746162264
1243960,8.746162264
1243961,-1.041626679
1243962,8.746162264
1243963,8.746162264
1243964,8.746162264
1243966,8.746162264
1243967,8.746162264
1243968,8.746162264
1243969,8.746162264
1243970,8.746162264
1243971,8.746162264
1243972,8.746162264
1243973,8.746162264
1243974,8.746162264
1243975,8.746162264
1243979,8.746162264
1243983,8.746162264
1243988,8.746162264
1244001,0
1244002,0
1244004,0
1244009,0
1244016,0
1244025,0
1244028,0
1244029,0
1244038,0
1244042,0
1244043,0
1244044,0
1244045,0
1244048,0
1244049,0
1244055,0
1244057,0
1244058,0
1244062,0
1244067,0
1244070,0
1244074,0
1244109,88.70783311
1244116,88.13737905
1244144,88.13737905
1244145,88.13737905
1244146,88.13737905
1244150,88.84266693
1244153,88.84266693
1244167,88.84266693
1244190,88.83086067
1244194,88.83086067
1244217,89.00075633
1244218,89.00075633
1244332,88.82787138
1244344,88.05191499
1244371,-1.789910609
1244373,-1.789910609
1244376,-1.789910609
1244377,-1.789910609
1244378,-1.789910609
1244379,-1.789910609
1244380,-1.789910609
1244381,-1.789910609
1244382,0
1244384,-1.789910609
1244385,-1.789910609
1244386,-1.789910609
1244387,-1.789910609
1244388,-1.789910609
1244389,-1.789910609
1244390,-1.789910609
1244391,-1.789910609
1244392,-1.789910609
1244393,-1.789910609
1244394,-1.789910609
1244395,-1.789910609
1244396,-1.789910609
1244397,-1.789910609
1244398,-1.789910609
1244399,-1.789910609
1244400,-1.789910609
1244409,-1.789910609
1244410,-1.789910609
1244411,-1.789910609
1244413,-1.789910609
1244414,-1.789910609
1244421,-1.789910609
1244424,-1.789910609
1244425,-1.789910609
1244426,-1.789910609
1244427,-1.789910609
1244436,-1.789910609
1244437,-1.789910609
1244439,-1.789910609
1244440,-1.789910609
1244441,-1.789910609
1244442,-1.789910609
1244443,-1.789910609
1244444,-1.789910609
1244452,-1.789910609
1244453,-1.789910609
1244454,-1.789910609
1244457,-1.789910609
1244460,-1.789910609
1244461,-1.789910609
1244462,-1.789910609
1244468,-1.789910609
1244469,-3.433630367
1244470,-3.433630367
1244476,-3.433630367
1244477,-3.433630367
1244483,-3.433630367
1244484,-3.433630367
1244485,-3.433630367
1244488,-3.433630367
1244490,-3.433630367
1244494,-3.433630367
1244496,-3.433630367
1244497,-3.433630367
1244498,-3.433630367
1244499,-3.433630367
1244500,-3.433630367
1244501,-3.433630367
1244503,-3.433630367
1244504,-3.433630367
1244505,-3.433630367
1244506,-3.433630367
1244509,-3.433630367
1244511,-3.433630367
1244512,-3.433630367
1244634,75.14138555
1244733,75.14138555
1244859,75.14138555
1244860,75.14138555
1244928,75.14138555
1244973,75.14138555
1244974,75.14138555
1244975,75.14138555
1244977,75.14138555
1244978,75.14138555
1244979,75.14138555
1244980,75.14138555
1244981,75.14138555
1244983,75.14138555
1244986,75.14138555
1244987,75.14138555
1244992,75.14138555
1244993,75.14138555
1244999,75.14138555
1245000,75.14138555
1245143,75.14138555
1245153,75.14138555
1245155,75.14138555
1245156,75.14138555
1245157,75.14138555
1245158,75.14138555
1245611,0
1245655,0
1245667,-1.245364271
1245669,88.61964593
1245670,88.61964593
1245673,88.61964593
1245675,88.61964593
1245678,88.61964593
1245679,88.61964593
1245687,-1.245364271
1245692,8.488943878
1245694,88.61964593
1245704,-1.245364271
1245732,88.62790835
1245738,-3.433630367
1245740,-3.433630367
1245741,-3.433630367
1245743,88.53119928
1245747,-30.96375653
1245842,88.61964593
1245848,-1.245364271
1245849,-82.87498366
1245850,88.61964593
1245852,88.61964593
1245854,88.61964593
1245860,88.61964593
1245861,88.61964593
1245862,88.61964593
1245865,88.61964593
1245866,88.61964593
1245868,88.61964593
1245873,-1.245364271
1245876,88.61964593
1245880,88.61964593
1245884,88.61964593
1245885,-1.245364271
1245889,88.61964593
1245890,-1.245364271
1245891,88.61964593
1245896,88.61964593
1245897,88.61964593
1245898,88.61964593
1245904,-1.245364271
1245906,88.61964593
1245907,-1.245364271
1245908,88.61964593
1245915,88.61964593
1245920,88.61964593
1245923,88.61964593
1245928,88.61964593
1245929,88.61964593
1245944,88.61964593
1245950,88.61964593
1245952,88.61964593
1245959,-1.245364271
1245960,-1.245364271
1245961,88.61964593
1245962,88.61964593
1245964,-1.245364271
1245967,-1.245364271
1245976,-1.245364271
1245977,88.61964593
1245978,88.61964593
1245983,88.61964593
1245988,88.61964593
1245990,88.61964593
1245992,88.61964593
1245996,88.61964593
1245999,88.61964593
1246009,88.61964593
1246013,-1.73570459
1246014,-1.245364271
1246017,88.61964593
1246018,-1.245364271
1246019,88.61964593
1246024,88.61964593
1246029,88.61964593
1246033,-82.87498366
1246037,-1.245364271
1246042,-82.87498366
1246048,-1.245364271
1246050,-1.245364271
1246057,-1.245364271
1246061,-82.87498366
1246062,-1.245364271
1246067,-82.87498366
1246070,88.61964593
1246076,-1.245364271
1246077,-82.87498366
1246079,-82.87498366
1246080,88.61964593
1246082,-1.73570459
1246086,88.61964593
1246091,-1.245364271
1246093,-1.245364271
1246095,-82.87498366
1246106,-82.87498366
1246109,-1.245364271
1246117,88.61964593
1246121,-2.021364943
1246123,-1.73570459
1246126,-1.73570459
1246128,-82.87498366
1246129,88.61964593
1246142,88.55344431
1246145,-82.87498366
1246155,-1.49433359
1246160,-1.245364271
1246165,-1.245364271
1246171,-2.021364943
1246178,88.61964593
1246184,-1.73570459
1246187,88.61964593
1246196,-1.245364271
1246203,-82.87498366
1246213,88.61964593
1246214,-82.87498366
1246217,-1.041626677
1246218,-82.87498366
1246219,88.55344431
1246220,-1.73570459
1246227,-82.87498366
1246238,-1.245364271
1246242,-1.245364271
1246245,-82.87498366
1246246,-82.87498366
1246254,-87.88758873
1246255,-82.87498366
1246257,-1.652304677
1246262,-1.73570459
1246263,-2.021364943
1246265,-82.87498366
1246270,-1.73570459
1246273,88.61964593
1246274,88.61964593
1246281,88.61964593
1246286,88.61964593
1246288,-1.245364271
1246289,-1.73570459
1246290,88.61964593
1246293,8.488943878
1246294,88.61964593
1246295,-1.245364271
1246299,88.61964593
1246303,88.61964593
1246305,8.297144969
1246314,8.297144969
1246317,8.297144969
1246318,-2.353296865
1246321,8.297144969
1246322,8.297144969
1246324,-2.082565275
1246335,-2.489552916
1246338,87.74320607
1246339,-2.082565275
1246340,-2.082565275
1246395,88.734001
1246397,-1.73570459
1246402,-1.245364271
1246407,-82.87498366
1246409,88.61964593
1246411,88.61964593
1246414,-1.245364271
1246416,-1.245364271
1246418,87.61405598
1246419,88.61964593
1246427,-1.245364271
1246428,-1.73570459
1246430,-82.87498366
1246431,-1.73570459
1246434,-1.73570459
1246436,88.61964593
1246437,-1.245364271
1246444,-1.73570459
1246446,8.488943878
1246452,-1.73570459
1246454,88.61964593
1246459,-1.73570459
1246461,-1.73570459
1246464,-82.87498366
1246466,-1.245364271
1246467,-1.49433359
1246468,-1.041626677
1246478,-1.245364271
1246480,-1.73570459
1246482,-1.245364271
1246493,-1.652304677
1246495,-1.73570459
1246496,-1.245364271
1246497,-82.87498366
1246498,-1.49433359
1246500,-1.245364271
1246506,-1.041626677
1246507,-1.73570459
1246508,87.61405598
1246510,-82.87498366
1246511,-1.652304677
1246513,-82.87498366
1246517,-1.73570459
1246523,-1.652304677
1246524,-1.041626677
1246525,88.61964593
1246526,88.61964593
1246538,-1.245364271
1246539,-1.245364271
1246541,-1.73570459
1246542,-1.245364271
1246544,-1.245364271
1246546,-1.245364271
1246561,-1.73570459
1246562,-1.73570459
1246564,8.488943878
1246565,-1.245364271
1246567,-82.87498366
1246572,-82.87498366
1246575,88.61964593
1246576,-1.73570459
1246577,-1.73570459
1246578,-82.87498366
1246579,88.61964593
1246586,-1.245364271
1246587,-82.87498366
1246589,-82.87498366
1246592,-1.73570459
1246593,-1.652304677
1246600,-1.73570459
1246601,-1.245364271
1246602,-1.652304677
1246604,-1.245364271
1246605,-1.245364271
1246606,-1.245364271
1246607,88.61964593
1246608,-82.87498366
1246618,-1.73570459
1246619,-1.245364271
1246621,88.61964593
1246622,-82.87498366
1246632,89.49741833
1246633,-1.652304677
1246637,-1.73570459
1246642,88.61964593
1246644,-82.87498366
1246649,-82.87498366
1246650,-82.87498366
1246654,-1.245364271
1246657,-1.73570459
1246659,-82.87498366
1246671,-1.245364271
1246672,-1.73570459
1246674,-1.73570459
1246677,-1.73570459
1246678,8.488943878
1246682,88.61964593
1246692,-1.652304677
1246693,-82.87498366
1246694,-1.652304677
1246696,-82.87498366
1246698,-1.73570459
1246702,-1.245364271
1246704,-1.73570459
1246707,-1.245364271
1246708,-1.73570459
1246710,-1.245364271
1246717,-1.652304677
1246718,-1.245364271
1246719,-1.245364271
1246724,-1.73570459
1246728,-1.245364271
1246732,-82.87498366
1246735,-1.245364271
1246736,-1.245364271
1246741,-1.73570459
1246745,-1.652304677
1246746,-82.87498366
1246747,-82.87498366
1246749,-2.021364943
1246756,-1.245364271
1246757,-82.87498366
1246763,-1.245364271
1246770,-1.652304677
1246771,-1.245364271
1246774,-1.652304677
1246778,-82.87498366
1246780,-1.652304677
1246783,-82.87498366
1246785,-1.245364271
1246788,-1.245364271
1246796,-1.245364271
1246800,-1.245364271
1246805,-1.652304677
1246810,-1.041626677
1246811,-1.245364271
1246812,-82.87498366
1246814,88.61964593
1246838,8.297144969
1246845,8.297144969
1246857,8.297144969
1246862,8.297144969
1246876,8.297144969
1246884,-1.808739321
1246891,8.297144969
1246892,8.297144969
1246893,-3.433630367
1246895,-3.433630367
1246898,-3.433630367
1246899,-3.433630367
1246900,-3.433630367
1246903,-3.433630367
1246904,-3.433630367
1246905,-3.433630367
1246908,-3.433630367
1246909,-3.433630367
1246910,-3.433630367
1246911,-3.433630367
1246912,-3.433630367
1246914,-3.433630367
1246915,-3.433630367
1246916,-3.433630367
1246917,-3.433630367
1246918,-3.433630367
1246919,-3.433630367
1246920,-3.433630367
1246922,-3.433630367
1246923,-3.433630367
1246925,-3.433630367
1246926,-3.433630367
1246929,-3.433630367
1246930,-3.433630367
1246931,-3.433630367
1246935,-3.433630367
1246936,-3.433630367
1246937,-3.433630367
1246938,-3.433630367
1246939,-3.433630367
1246941,-3.433630367
1246942,-3.433630367
1246943,-3.433630367
1246944,-3.433630367
1246945,-3.433630367
1246946,-3.433630367
1246947,-3.433630367
1246948,-3.433630367
1246949,-3.433630367
1246950,-3.433630367
1246951,-3.433630367
1246952,-3.433630367
1246953,-3.433630367
1246954,-3.433630367
1246955,-3.433630367
1246956,-3.433630367
1246957,-3.433630367
1246958,-3.433630367
1246960,-3.433630367
1246961,-3.433630367
1246992,0
1246995,8.297144969
1246999,8.297144969
1247003,8.297144969
1247013,-2.489552916
1247024,87.83892051
1247026,-2.082565275
1247028,14.82647997
1247037,87.83892051
1247042,87.83892051
1247045,-2.489552916
1247048,-2.489552916
1247051,-2.082565275
1247053,-2.082565275
1247061,88.43064519
1247067,-2.082565275
1247087,-2.082565275
1247090,-2.082565275
1247102,-2.489552916
1247103,-2.489552916
1247106,-2.082565275
1247108,-2.082565275
1247112,-2.082565275
1247319,-3.433630367
1247320,-3.433630367
1247326,-3.433630367
1247327,-3.433630367
1247328,-3.433630367
1247379,89.03713637
1247394,-2.511363269
1247395,-2.511363269
1247410,-1.618094532
1247419,-1.618094532
1247420,-1.618094532
1247426,-1.618094532
1247427,-1.618094532
1247438,-1.618094532
1247454,89.59075139
1247456,89.59075139
1247486,89.59075139
1247533,89.04515875
1247534,89.04515875
1247535,89.04515875
1247536,89.04515875
1247562,89.04515875
1247574,89.04515875
1247583,89.04515875
1247588,89.04515875
1247592,89.04515875
1247605,88.66778015
1247615,88.66778015
1247621,40.33314163
1247627,40.33314163
1247628,40.33314163
1247638,40.33314163
1247645,40.33314163
1247650,40.33314163
1247658,40.33314163
1247659,40.33314163
1247669,40.33314163
1247670,40.33314163
1247671,40.33314163
1247679,38.65980825
1247680,38.65980825
1247687,38.65980825
1247688,38.65980825
1247695,38.65980825
1247702,38.65980825
1247704,38.65980825
1247706,38.65980825
1247707,38.65980825
1247715,38.65980825
1247716,38.65980825
1247723,38.65980825
1247739,40.33314163
1247740,40.33314163
1247750,40.33314163
1247751,40.33314163
1247759,40.33314163
1247760,40.33314163
1247766,40.33314163
1247773,40.33314163
1247774,40.33314163
1247780,40.33314163
1247781,40.33314163
1247791,40.33314163
1247792,40.33314163
1247811,40.33314163
1247818,40.33314163
1247819,40.33314163
1247825,40.33314163
1247826,40.33314163
1247830,40.33314163
1247838,40.33314163
1247839,40.33314163
1247845,40.33314163
1247851,40.33314163
1247852,40.33314163
1247859,40.33314163
1247860,40.33314163
1247869,40.33314163
1247870,40.33314163
1247876,40.33314163
1247877,40.33314163
1247878,40.33314163
1247879,40.33314163
1247889,40.33314163
1247890,40.33314163
1247891,40.33314163
1247892,40.33314163
1247909,40.33314163
1247910,40.33314163
1247911,40.33314163
1247919,40.33314163
1247920,40.33314163
1247921,40.33314163
1247922,40.33314163
1247928,40.33314163
1247929,40.33314163
1247937,40.33314163
1247938,40.33314163
1247946,40.33314163
1247947,40.33314163
1247956,40.33314163
1247957,40.33314163
1247961,40.33314163
1247969,40.33314163
1247970,40.33314163
1247971,40.33314163
1247978,40.33314163
1247979,40.33314163
1247980,40.33314163
1247985,40.33314163
1247986,40.33314163
1247987,40.33314163
1247995,40.33314163
1247996,40.33314163
1248004,40.33314163
1248005,40.33314163
1248006,40.33314163
1248016,40.33314163
1248018,40.33314163
1248023,40.33314163
1248024,40.33314163
1248025,40.33314163
1248037,40.33314163
1248038,40.33314163
1248043,40.33314163
1248046,40.33314163
1248052,40.33314163
1248057,40.33314163
1248058,38.65980825
1248066,38.65980825
1248075,38.65980825
1248084,38.65980825
1248085,38.65980825
1248100,38.65980825
1248101,38.65980825
1248109,38.65980825
1248110,38.65980825
1248111,38.65980825
1248120,38.65980825
1248122,38.65980825
1248129,38.65980825
1248136,38.65980825
1248137,38.65980825
1248138,38.65980825
1248145,38.65980825
1248146,38.65980825
1248148,38.65980825
1248151,38.65980825
1248152,38.65980825
1248154,46.52076966
1248161,46.52076966
1248162,46.52076966
1248167,46.52076966
1248169,46.52076966
1248170,46.52076966
1248177,46.52076966
1248178,46.52076966
1248183,46.52076966
1248184,46.52076966
1248190,46.52076966
1248191,46.52076966
1248199,46.52076966
1248200,46.52076966
1248201,46.52076966
1248212,46.52076966
1248213,46.52076966
1248222,46.52076966
1248223,46.52076966
1248231,46.52076966
1248240,46.52076966
1248241,46.52076966
1248242,46.52076966
1248252,46.52076966
1248253,46.52076966
1248263,46.52076966
1248274,46.52076966
1248281,46.52076966
1248282,46.52076966
1248283,46.52076966
1248291,46.52076966
1248297,46.52076966
1248298,46.52076966
1248306,46.52076966
1248307,46.52076966
1248308,46.52076966
1248316,46.52076966
1248317,46.52076966
1248327,46.52076966
1248328,46.52076966
1248330,46.52076966
1248331,46.90915243
1248332,46.90915243
1248338,46.90915243
1248339,46.90915243
1248353,46.90915243
1248354,46.90915243
1248364,46.90915243
1248365,46.90915243
1248373,46.90915243
1248374,46.90915243
1248378,46.90915243
1248379,46.90915243
1248380,46.90915243
1248387,46.90915243
1248388,46.90915243
1248389,46.90915243
1248395,46.90915243
1248401,46.90915243
1248402,46.90915243
1248403,46.90915243
1248408,46.90915243
1248410,46.90915243
1248411,46.90915243
1248418,46.90915243
1248419,46.90915243
1248420,46.90915243
1248429,46.90915243
1248430,46.90915243
1248436,46.90915243
1248437,46.90915243
1248438,46.90915243
1248473,50.7678889
1248475,-53.89254871
1248521,-53.89254871
1248522,-53.89254871
1248533,-53.89254871
1248534,-53.89254871
1248564,-11.24548281
1248590,-11.24548281
1248593,-11.24548281
1248594,-11.24548281
1248612,-11.24548281
1248613,-11.24548281
1248626,-10.50148501
1248647,-10.50148501
1248648,-10.50148501
1248649,-10.50148501
1248679,23.47099312
1248685,-76.8142387
1248701,-76.8142387
1248722,-76.8142387
1248747,-76.8142387
1248756,-76.8142387
1248773,23.47099312
1248774,23.47099312
1248779,-76.8142387
1248811,-76.8142387
1248833,-76.8142387
1248866,-76.8142387
1248899,-76.8142387
1248900,-76.8142387
1248908,-76.8142387
1248909,-76.8142387
1248927,-76.8142387
1248932,-76.8142387
1248951,-76.8142387
1248952,-76.8142387
1248961,-76.8142387
1248971,-76.8142387
1248972,-76.8142387
1248973,-76.8142387
1248981,-76.8142387
1248982,-76.8142387
1249002,-27.55281158
1249003,-27.55281158
1249011,-27.55281158
1249012,-27.55281158
1249013,-27.55281158
1249014,-27.55281158
1249015,-27.55281158
1249016,-27.55281158
1249024,-27.55281158
1249025,-27.55281158
1249026,-27.55281158
1249034,-27.55281158
1249035,-27.55281158
1249036,-27.55281158
1249037,-27.55281158
1249044,-27.55281158
1249049,-27.55281158
1249050,-27.55281158
1249056,-27.55281158
1249057,-27.55281158
1249067,-27.55281158
1249069,-27.55281158
1249072,-67.71441235
1249073,-67.71441235
1249078,60.59281094
1249091,-67.71441235
1249096,60.59281094
1249108,-67.71441235
1249109,-67.71441235
1249112,-67.71441235
1249117,-32.18894935
1249140,-32.18894935
1249194,0
1249195,0
1249205,0
1249206,0
1249215,0
1249230,0
1249252,-62.54325771
1249276,33.20657031
1249418,81.86989765
1249437,81.86989765
1249449,81.86989765
1249468,81.86989765
1249476,81.86989765
1249477,81.86989765
1249485,81.86989765
1249492,83.72270151
1249497,83.72270151
1249498,83.72270151
1249510,83.72270151
1249511,83.72270151
1249518,83.72270151
1249519,83.72270151
1249528,83.72270151
1249529,83.72270151
1249530,83.72270151
1249535,83.72270151
1249542,83.72270151
1249543,83.72270151
1249561,83.72270151
1249570,83.72270151
1249697,83.72270151
1249702,83.72270151
1249733,83.72270151
1249761,83.72270151
1249812,14.72902445
1249836,45
1249837,45
1249838,45
1249839,45
1249847,45
1249849,45
1249850,45
1249866,45
1249867,45
1249868,45
1249877,45
1249881,45
1249882,45
1249883,45
1249887,45
1249888,45
1249889,45
1249890,45
1249892,45
1249893,45
1249899,45
1249900,45
1249901,45
1249907,45
1249908,45
1249914,45
1249915,45
1249916,45
1249917,45
1249922,45
1249923,45
1249924,45
1249925,45
1249926,45
1249931,45
1249932,45
1249934,45
1249942,46.49433359
1249951,46.49433359
1249957,46.49433359
1249965,46.49433359
1249970,46.49433359
1249976,46.49433359
1249983,46.49433359
1249999,46.49433359
1250005,46.49433359
1250027,-27.31153375
1250041,-27.31153375
1250042,-27.31153375
1250043,-27.31153375
1250050,-27.31153375
1250051,-27.31153375
1250052,-27.31153375
1250053,-27.31153375
1250060,-27.31153375
1250061,-27.31153375
1250074,-27.31153375
1250106,-27.31153375
1250107,-27.31153375
1250108,-27.31153375
1250109,-27.31153375
1250111,-27.31153375
1250112,-27.31153375
1250113,-27.31153375
1250132,-27.31153375
1250133,-27.31153375
1250138,-27.31153375
1250147,86.09950626
1250148,86.09950626
1250159,86.09950626
1250160,86.09950626
1250161,86.09950626
1250167,86.09950626
1250168,86.09950626
1250174,86.09950626
1250175,86.09950626
1250183,86.09950626
1250184,86.09950626
1250192,86.09950626
1250200,86.09950626
1250201,86.09950626
1250209,86.09950626
1250210,86.09950626
1250222,86.09950626
