StreetName,Angle,ObjectID,Direction
Second Avenue,-66.52260011,12417,R
Second Avenue,-66.52260011,12422,R
Second Avenue,-66.52260011,12423,R
Second Avenue,-66.52260011,12424,R
Second Avenue,-66.52260011,12431,R
Second Avenue,-66.52260011,12432,R
Second Avenue,-66.52260011,12433,R
Second Avenue,-66.52260011,12442,R
Second Avenue,-66.52260011,12443,R
Second Avenue,-66.52260011,12449,R
Second Avenue,-66.52260011,12453,
Second Avenue,-66.52260011,12454,R
Second Avenue,-66.52260011,12464,R
Second Avenue,-66.52260011,12469,R
Second Avenue,-66.52260011,12470,R
Second Avenue,-66.52260011,12477,L
Second Avenue,-66.52260011,12478,L
Second Avenue,-66.52260011,12486,L
Second Avenue,-66.52260011,12487,L
Second Avenue,-66.52260011,12488,L
Second Avenue,-66.52260011,12496,L
Second Avenue,-66.52260011,12497,L
Second Avenue,-66.52260011,12500,L
Second Avenue,-66.52260011,12509,L
Second Avenue,-66.52260011,12510,L
Second Avenue,-66.52260011,12517,L
Second Avenue,-66.52260011,12521,R
Third Avenue,-66.61477894,12522,L
Third Avenue,-66.61477894,12524,R
Third Avenue,-66.61477894,12525,
Third Avenue,-66.61477894,12528,
Third Avenue,-66.61477894,12529,
Third Avenue,-66.61477894,12530,R
Third Avenue,-66.61477894,12535,R
Third Avenue,-66.61477894,12536,R
Third Avenue,-66.61477894,12537,R
Third Avenue,-66.61477894,12540,
Third Avenue,-66.61477894,12541,R
Third Avenue,-66.61477894,12543,L
Third Avenue,-66.61477894,12549,L
Third Avenue,-66.61477894,12550,L
Third Avenue,-66.61477894,12557,L
Third Avenue,-66.61477894,12558,L
Third Avenue,-66.61477894,12559,L
Third Avenue,-66.61477894,12568,L
Third Avenue,-66.61477894,12569,R
Third Avenue,-66.61477894,12571,R
Third Avenue,-66.61477894,12573,R
Third Avenue,-66.61477894,12578,R
Third Avenue,-66.61477894,12579,
Third Avenue,-66.61477894,12581,R
Third Avenue,-66.61477894,12582,R
Third Avenue,-66.61477894,12583,
Third Avenue,-66.61477894,12584,
Third Avenue,-66.61477894,12594,
Third Avenue,-66.61477894,12595,
Third Avenue,-66.61477894,12596,R
Third Avenue,-66.61477894,12604,L
Third Avenue,-66.61477894,12605,L
Third Avenue,-66.61477894,12612,L
Third Avenue,-66.61477894,12613,L
Third Avenue,-66.61477894,12614,L
Third Avenue,-66.61477894,12623,L
Third Avenue,-66.61477894,12624,L
Third Avenue,-66.61477894,12631,L
Third Avenue,-66.61477894,12632,L
Third Avenue,-66.61477894,12636,L
University Place,41.2570117,12640,R
Broad Street,15.36608521,12643,R
Park Avenue,-65.00430363,12654,R
Park Avenue,-65.00430363,12655,R
Broad Street,15.36608521,12661,L
Sixth Avenue,-1.397181024,12694,L
Lafayette Street,39.80557109,12740,R
Mulberry Street,21.52260011,12743,L
Hudson Street,11.00354086,12753,L
Madison Avenue,-67.08044517,12756,R
Madison Avenue,-67.08044517,12758,R
Madison Avenue,-67.08044517,12763,
Madison Avenue,-67.08044517,12768,R
Madison Avenue,-67.08044517,12771,R
Madison Avenue,-67.08044517,12775,
Madison Avenue,-67.08044517,12779,L
Madison Avenue,-67.08044517,12781,L
Madison Avenue,-67.08044517,12784,L
Madison Avenue,-67.08044517,12791,L
34th Street,-67.27026792,12794,R
Madison Avenue,-67.08044517,12801,L
Madison Avenue,-67.08044517,12802,L
Park Avenue,-65.00430363,12807,R
Park Avenue,-65.00430363,12810,R
Third Avenue,-66.61477894,12813,R
Third Avenue,-66.61477894,12814,L
Third Avenue,-66.61477894,12815,L
42nd Street,-68.01475442,12823,R
42nd Street,-68.01475442,12824,R
Madison Avenue,-67.08044517,12826,L
Madison Avenue,-67.08044517,12827,L
Park Avenue,-65.00430363,12829,R
42nd Street,-68.01475442,12831,L
Eighth Avenue,-67.09423034,12836,R
Eighth Avenue,-67.09423034,12843,R
Lexington Avenue,36.29262973,12848,
Varick Street,10.40771131,12849,R
Madison Avenue,-67.08044517,12850,L
Madison Avenue,-67.08044517,12851,L
Madison Avenue,-67.08044517,12852,L
Seventh Avenue,36.55247275,12861,
First Avenue,36.13537661,12871,R
First Avenue,36.13537661,12873,R
First Avenue,36.13537661,12876,L
Madison Avenue,-67.08044517,12881,R
Madison Avenue,-67.08044517,12882,L
Madison Avenue,-67.08044517,12888,L
Madison Avenue,-67.08044517,12889,L
Madison Avenue,-67.08044517,12895,L
Madison Avenue,-67.08044517,12901,L
Madison Avenue,-67.08044517,12903,L
Madison Avenue,-67.08044517,12905,R
Second Avenue,-66.52260011,12907,R
Second Avenue,-66.52260011,12908,R
Second Avenue,-66.52260011,12909,L
First Avenue,36.13537661,12913,L
First Avenue,36.13537661,12914,L
First Avenue,36.13537661,12915,L
First Avenue,36.13537661,12916,L
First Avenue,36.13537661,12917,L
Madison Avenue,-67.08044517,12920,L
Madison Avenue,-67.08044517,12922,L
Madison Avenue,-67.08044517,12923,L
Madison Avenue,-67.08044517,12924,L
Madison Avenue,-67.08044517,12925,L
Madison Avenue,-67.08044517,12926,L
Madison Avenue,-67.08044517,12930,L
Madison Avenue,-67.08044517,12931,L
Madison Avenue,-67.08044517,12934,L
First Avenue,36.13537661,12944,R
First Avenue,36.13537661,12949,R
First Avenue,36.13537661,12950,R
First Avenue,36.13537661,12951,L
First Avenue,36.13537661,12952,L
First Avenue,36.13537661,12953,L
Madison Avenue,-67.08044517,12975,L
Madison Avenue,-67.08044517,12976,L
Second Avenue,-66.52260011,12978,R
Second Avenue,-66.52260011,12980,L
Second Avenue,-66.52260011,12982,L
Second Avenue,-66.52260011,12983,L
96th Street,35.77607772,12987,R
First Avenue,36.13537661,12990,R
First Avenue,36.13537661,12991,R
First Avenue,36.13537661,12992,R
First Avenue,36.13537661,12993,L
First Avenue,36.13537661,12994,L
First Avenue,36.13537661,12995,L
First Avenue,36.13537661,13000,L
First Avenue,36.13537661,13001,L
First Avenue,36.13537661,13006,L
First Avenue,36.13537661,13007,L
First Avenue,36.13537661,13010,L
First Avenue,36.13537661,13018,R
Amsterdam Avenue,35.3802722,13020,L
Columbus Avenue,-66.65381636,13022,L
Eighth Avenue,-67.09423034,13031,L
Third Avenue,-66.61477894,13032,L
Madison Avenue,-67.08044517,13036,L
Madison Avenue,-67.08044517,13058,L
Madison Avenue,-67.08044517,13065,R
Madison Avenue,-67.08044517,13066,L
Madison Avenue,-67.08044517,13074,L
Madison Avenue,-67.08044517,13075,R
Madison Avenue,-67.08044517,13080,R
Sixth Avenue,-1.397181024,13085,R
Sixth Avenue,-1.397181024,13088,R
Sixth Avenue,-1.397181024,13089,R
Sixth Avenue,-1.397181024,13090,R
Sixth Avenue,-1.397181024,13100,L
Sixth Avenue,-1.397181024,13102,L
Seventh Avenue,36.55247275,13140,
Ninth Avenue,35.97238705,13145,R
Ninth Avenue,35.97238705,13146,R
Ninth Avenue,35.97238705,13148,L
Eighth Avenue,-67.09423034,13160,L
Grand Street,-64.47030201,13168,L
4th Street,-63.86358756,13172,L
4th Street,-63.86358756,13180,L
4th Street,-63.86358756,13181,L
4th Street,-63.86358756,13186,L
4th Street,-63.86358756,13187,L
4th Street,-63.86358756,13188,L
4th Street,-63.86358756,13204,R
Ninth Avenue,35.97238705,13282,
Ninth Avenue,35.97238705,13285,R
Crosby Street,40.29794458,13292,L
Canal Street,-25.82099198,13293,R
York Avenue,36.29262973,13295,R
86th Street,-67.41268947,13336,L
Broadway,14.93141718,13392,R
23rd Street,-66.88233568,13396,L
Fifth Avenue,36.32682595,13403,L
Seventh Avenue,36.55247275,13404,R
Battery Park City,21.80140949,13406,L
Battery Park City,21.80140949,13407,L
Battery Park City,21.80140949,13408,L
Battery Park City,21.80140949,13409,L
Battery Park City,21.80140949,13410,L
Battery Park City,21.80140949,13411,L
Battery Park City,21.80140949,13412,L
Battery Park City,21.80140949,13413,L
Battery Park City,21.80140949,13414,L
Battery Park City,21.80140949,13415,L
Battery Park City,21.80140949,13416,
Battery Park City,21.80140949,13417,
Battery Park City,21.80140949,13418,
Battery Park City,21.80140949,13419,
Battery Park City,21.80140949,13420,L
Battery Park City,21.80140949,13421,
Battery Park City,21.80140949,13422,
Battery Park City,21.80140949,13423,
Battery Park City,21.80140949,13424,
Battery Park City,21.80140949,13425,
Battery Park City,21.80140949,13426,
Battery Park City,21.80140949,13427,L
Battery Park City,21.80140949,13428,R
Battery Park City,21.80140949,13429,
Battery Park City,21.80140949,13430,
Battery Park City,21.80140949,13431,
Battery Park City,21.80140949,13432,
Battery Park City,21.80140949,13433,
Battery Park City,21.80140949,13434,
Eighth Avenue,-67.09423034,13435,
Eighth Avenue,-67.09423034,13436,
Bleeker Street,-32.19573394,13440,L
Christopher Street,82.61395685,13441,L
Broome Street,-68.07041225,13470,L
Wall Street,27.51200262,13480,L
West Street,4.714754517,13497,R
West Street,4.714754517,13505,R
West Street,4.714754517,13506,R
West Street,4.714754517,13507,R
Christopher Street,82.61395685,13508,R
Third Avenue,-66.61477894,13519,L
Third Avenue,-66.61477894,13520,R
Sixth Avenue,-1.397181024,13525,L
Broadway,14.93141718,13526,R
23rd Street,-66.88233568,13528,R
Union Square,-66.87347961,13530,Down
Tenth Avenue,35.80334411,13544,
Washington Street,-84.74619725,13545,L
Maiden Lane,46.60600299,13546,R
Ninth Avenue,35.97238705,13550,R
Eighth Avenue,-67.09423034,13552,R
Ninth Avenue,35.97238705,13553,R
Ninth Avenue,35.97238705,13555,R
Ninth Avenue,35.97238705,13558,R
Ninth Avenue,35.97238705,13559,R
Ninth Avenue,35.97238705,13560,R
Ninth Avenue,35.97238705,13567,R
Amsterdam Avenue,35.3802722,13572,L
West End Avenue,35.45547444,13574,L
Hudson Street,11.00354086,13576,R
Hudson Street,11.00354086,13577,R
Lexington Avenue,36.29262973,13578,R
Eighth Avenue,-67.09423034,13580,L
Worth Street,-65.01876039,13662,R
Lafayette Street,39.80557109,13667,L
Broadway,14.93141718,13671,R
Lafayette Street,39.80557109,13674,L
Lafayette Street,39.80557109,13688,L
Lafayette Street,39.80557109,13689,L
Lafayette Street,39.80557109,13694,L
Worth Street,-65.01876039,13695,R
Federal Plaza,22.20347853,13697,L
Federal Plaza,22.20347853,13698,L
Worth Street,-65.01876039,13699,R
Centre Street,36.86989764,13704,R
Park Avenue,-65.00430363,13765,L
106th Strett,-67.03622694,13817,L
Fifth Avenue,36.32682595,13825,L
Fifth Avenue,36.32682595,13828,L
Fifth Avenue,36.32682595,13832,R
Fifth Avenue,36.32682595,13835,R
Fifth Avenue,36.32682595,13847,R
Fifth Avenue,36.32682595,13852,R
Fifth Avenue,36.32682595,13853,L
Fifth Avenue,36.32682595,13857,L
Hudson Street,11.00354086,13883,R
Ninth Avenue,35.97238705,13884,L
Second Avenue,-66.52260011,13885,R
125th Street,-66.91486633,13888,R
Broome Street,-68.07041225,13897,L
Lexington Avenue,36.29262973,13941,R
Battery Park City,21.80140949,13960,L
Battery Park City,21.80140949,13961,L
Battery Park City,21.80140949,13962,
Battery Park City,21.80140949,13963,
Battery Park City,21.80140949,13964,L
Battery Park City,21.80140949,13965,R
Battery Park City,21.80140949,13966,L
Battery Park City,21.80140949,13967,L
Battery Park City,21.80140949,13968,L
Battery Park City,21.80140949,13969,L
Battery City Park,-72.89727103,13970,L
Battery City Park,-72.89727103,13971,L
Battery City Park,-72.89727103,13972,L
Battery City Park,-72.89727103,13973,L
Battery City Park,-72.89727103,13974,R
Battery City Park,-72.89727103,13975,L
Battery City Park,-72.89727103,13976,L
Battery City Park,-72.89727103,13977,L
Battery City Park,-72.89727103,13978,L
Battery City Park,-72.89727103,13979,L
First Avenue,36.13537661,13981,L
Amsterdam Avenue,35.3802722,13993,L
Seventh Avenue,36.55247275,13994,L
Seventh Avenue,36.55247275,13995,L
Seventh Avenue,36.55247275,13996,L
Broadway,14.93141718,14008,L
Broadway,14.93141718,14039,R
Broadway,14.93141718,14040,R
Broadway,14.93141718,14048,R
Broadway,14.93141718,14049,R
Broadway,14.93141718,14052,R
Broadway,14.93141718,14053,R
Broadway,14.93141718,14057,R
Broadway,14.93141718,14058,L
Broadway,14.93141718,14067,L
First Avenue,36.13537661,14074,R
Broadway,14.93141718,14084,L
Fourth Avenue,1.245364271,14089,R
Fourth Avenue,1.245364271,14100,R
Fifth Avenue,36.32682595,14116,L
Water Street,76.3423575,14119,L
Broad Street,15.36608521,14126,R
55th Street,-67.28558765,14577,R
Ninth Avenue,35.97238705,14604,R
Broadway,14.93141718,14605,L
Broad Street,15.36608521,14606,L
Bowery,-68.74949449,14611,R
Lafayette Street,39.80557109,14616,L
Amsterdam Avenue,35.3802722,14618,L
Ninth Avenue,35.97238705,14620,L
Ninth Avenue,35.97238705,14621,R
Ninth Avenue,35.97238705,14622,R
Madison Avenue,-67.08044517,14623,L
Sixth Avenue,-1.397181024,14629,L
First Avenue,36.13537661,14632,L
Church Street,-65.16483244,14635,L
West Broadway,40.20016388,14637,R
Eleventh Avenue,35.53767779,14644,R
Eleventh Avenue,35.53767779,14646,R
Eleventh Avenue,35.53767779,14647,L
Eleventh Avenue,35.53767779,14651,L
Eleventh Avenue,35.53767779,14653,L
Eleventh Avenue,35.53767779,14655,L
Eleventh Avenue,35.53767779,14657,R
Eleventh Avenue,35.53767779,14659,R
Eleventh Avenue,35.53767779,14664,L
Eleventh Avenue,35.53767779,14669,R
Eleventh Avenue,35.53767779,14672,R
Eleventh Avenue,35.53767779,14675,R
Eleventh Avenue,35.53767779,14677,R
Eleventh Avenue,35.53767779,14681,R
Eleventh Avenue,35.53767779,14682,R
Eleventh Avenue,35.53767779,14684,L
Eleventh Avenue,35.53767779,14688,R
Battery Park Place,86.63353934,14701,L
Battery Park Place,86.63353934,14702,L
North End Avenue,-83.49437336,14705,R
North End Avenue,-83.49437336,14706,R
North End Avenue,-83.49437336,14707,L
Murray Street,-83.49437336,14710,R
North End Avenue,-83.49437336,14711,R
Murray Street,-83.49437336,14713,L
Murray Street,-83.49437336,14717,R
West End Avenue,35.45547444,14720,R
West End Avenue,35.45547444,14723,R
West End Avenue,35.45547444,14724,R
West End Avenue,35.45547444,14731,L
West End Avenue,35.45547444,14733,R
Kenmare Street,-71.56505118,14751,L
181st Street,-67.00069835,14788,R
181st Street,-67.00069835,14824,L
Eighth Avenue,-67.09423034,14829,R
Walker Street,-65.44010896,14852,R
Walker Street,-65.44010896,14853,L
Lexington Avenue,36.29262973,14859,R
Orange Nails (2nd Floor),-67.40744476,14862,L
Lexington Avenue,36.29262973,14868,L
Hudson Street,11.00354086,14872,L
White Street,-65.55604522,14873,R
Trinity Place,-66.37062227,14877,R
57th Street,-67.10013347,14878,R
66th Street,-67.27026792,14895,R
67th Street,-67.27850185,14901,L
Tenth Avenue,35.80334411,14909,L
Lexington Avenue,36.29262973,14917,L
Madison Avenue,-67.08044517,14918,R
Whitehall Street,-88.36342295,14923,R
Bowery,-68.74949449,14924,R
Broadway,14.93141718,14978,R
Broadway,14.93141718,14981,R
Broadway,14.93141718,14982,R
Bleeker Street,-32.19573394,14986,R
Broadway,14.93141718,15059,L
Beaver Street,-86.68221883,15119,L
Beaver Street,-86.68221883,15123,L
Beaver Street,-86.68221883,15141,L
Broadway,14.93141718,15153,R
North End Avenue,-83.49437336,15154,R
Stone Street,57.99461679,15172,R
Stone Street,57.99461679,15173,R
Stone Street,57.99461679,15174,R
William Street,44.19307054,15189,R
William Street,44.19307054,15190,R
William Street,44.19307054,15193,R
William Street,44.19307054,15194,L
William Street,44.19307054,15196,L
Frederick Douglass Boulevard,37.07307332,15226,L
Frederick Douglass Boulevard,37.07307332,15229,R
Frederick Douglass Boulevard,37.07307332,15233,R
Frederick Douglass Boulevard,37.07307332,15235,R
Frederick Douglass Boulevard,37.07307332,15238,R
Frederick Douglass Boulevard,37.07307332,15240,L
Frederick Douglass Boulevard,37.07307332,15242,R
Frederick Douglass Boulevard,37.07307332,15246,R
Frederick Douglass Boulevard,37.07307332,15248,L
Frederick Douglass Boulevard,37.07307332,15249,L
Frederick Douglass Boulevard,37.07307332,15253,L
Frederick Douglass Boulevard,37.07307332,15254,L
Frederick Douglass Boulevard,37.07307332,15258,L
Frederick Douglass Boulevard,37.07307332,15259,R
Frederick Douglass Boulevard,37.07307332,15263,R
Frederick Douglass Boulevard,37.07307332,15264,R
Frederick Douglass Boulevard,37.07307332,15265,R
Frederick Douglass Boulevard,37.07307332,15267,L
Frederick Douglass Boulevard,37.07307332,15268,R
Frederick Douglass Boulevard,37.07307332,15269,R
Frederick Douglass Boulevard,37.07307332,15274,R
Frederick Douglass Boulevard,37.07307332,15276,R
Frederick Douglass Boulevard,37.07307332,15277,L
Frederick Douglass Boulevard,37.07307332,15279,R
Frederick Douglass Boulevard,37.07307332,15283,R
Frederick Douglass Boulevard,37.07307332,15291,L
Frederick Douglass Boulevard,37.07307332,15297,L
Frederick Douglass Boulevard,37.07307332,15300,L
Frederick Douglass Boulevard,37.07307332,15301,L
Frederick Douglass Boulevard,37.07307332,15306,L
Frederick Douglass Boulevard,37.07307332,15307,L
Frederick Douglass Boulevard,37.07307332,15308,R
Frederick Douglass Boulevard,37.07307332,15309,R
Frederick Douglass Boulevard,37.07307332,15315,R
Frederick Douglass Boulevard,37.07307332,15322,R
Frederick Douglass Boulevard,37.07307332,15323,R
Frederick Douglass Boulevard,37.07307332,15328,R
Frederick Douglass Boulevard,37.07307332,15331,R
Frederick Douglass Boulevard,37.07307332,15332,R
Frederick Douglass Boulevard,37.07307332,15337,R
Frederick Douglass Boulevard,37.07307332,15338,L
Frederick Douglass Boulevard,37.07307332,15342,L
West 110 Street,36.02737339,15344,L
West 110 Street,36.02737339,15345,R
West 110 Street,36.02737339,15346,R
Lenox Avenue,-67.08559072,15368,R
Lenox Avenue,-67.08559072,15372,R
Adam Clayton Powell Junior Boulevard,-67.31944039,15420,R
Saint Nicholas Avenue,-66.68689442,15426,L
Saint Nicholas Avenue,-66.68689442,15427,L
Frederick Douglass Boulevard,37.07307332,15463,R
Frederick Douglass Boulevard,37.07307332,15470,L
Frederick Douglass Boulevard,37.07307332,15473,L
Greenwich Street,1.041626673,15505,R
Park Avenue,-65.00430363,15507,L
Lexington Avenue,36.29262973,15510,L
Lexington Avenue,36.29262973,15512,R
Lexington Avenue,36.29262973,15521,L
Lexington Avenue,36.29262973,15524,R
Lexington Avenue,36.29262973,15528,R
Lexington Avenue,36.29262973,15529,
Broadway,14.93141718,15542,L
Broadway,14.93141718,15543,L
Third Avenue,-66.61477894,15550,L
57th Street,-67.10013347,15553,L
Fifth Avenue,36.32682595,15558,R
Greenwich Street,1.041626673,15563,R
Greenwich Street,1.041626673,15564,R
East 45th Street,-67.58385252,15565,R
East 45th Street,-67.58385252,15566,R
First Avenue,36.13537661,15567,L
Second Avenue,-66.52260011,15568,L
Church Street,-65.16483244,15570,R
Second Avenue,-66.52260011,15571,L
Second Avenue,-66.52260011,15572,L
Broadway,14.93141718,15611,L
Madison Avenue,-67.08044517,15613,L
36th Street,-67.21083011,15686,R
Seventh Avenue,36.55247275,15788,R
Broadway,14.93141718,15821,R
108,-67.27850185,15829,
Park Avenue,-65.00430363,15944,R
Park Avenue,-65.00430363,15948,R
Park Avenue,-65.00430363,15949,
Park Avenue,-65.00430363,15950,L
Park Avenue,-65.00430363,15952,L
Park Avenue,-65.00430363,15953,L
Park Avenue,-65.00430363,15967,L
Second Avenue,-66.52260011,15974,R
Second Avenue,-66.52260011,15980,R
Second Avenue,-66.52260011,15981,R
Second Avenue,-66.52260011,15989,R
Second Avenue,-66.52260011,15992,R
Second Avenue,-66.52260011,15998,R
Second Avenue,-66.52260011,15999,R
Second Avenue,-66.52260011,16000,R
Second Avenue,-66.52260011,16002,R
Second Avenue,-66.52260011,16003,L
Second Avenue,-66.52260011,16004,L
Second Avenue,-66.52260011,16008,L
Second Avenue,-66.52260011,16010,L
Second Avenue,-66.52260011,16012,L
Second Avenue,-66.52260011,16013,L
Second Avenue,-66.52260011,16014,L
Second Avenue,-66.52260011,16020,L
Second Avenue,-66.52260011,16024,L
Second Avenue,-66.52260011,16025,L
Second Avenue,-66.52260011,16031,L
Second Avenue,-66.52260011,16034,L
Second Avenue,-66.52260011,16035,L
Second Avenue,-66.52260011,16038,R
Sixth Avenue,-1.397181024,16042,
Sixth Avenue,-1.397181024,16048,R
Sixth Avenue,-1.397181024,16049,R
Sixth Avenue,-1.397181024,16052,R
Sixth Avenue,-1.397181024,16054,L
Sixth Avenue,-1.397181024,16056,L
Sixth Avenue,-1.397181024,16060,L
Sixth Avenue,-1.397181024,16063,L
Sixth Avenue,-1.397181024,16064,L
Sixth Avenue,-1.397181024,16065,L
Sixth Avenue,-1.397181024,16066,L
Sixth Avenue,-1.397181024,16067,L
Sixth Avenue,-1.397181024,16072,
Sixth Avenue,-1.397181024,16073,L
Sixth Avenue,-1.397181024,16074,R
Third Avenue,-66.61477894,16075,R
Third Avenue,-66.61477894,16081,
Third Avenue,-66.61477894,16082,R
Third Avenue,-66.61477894,16083,R
Third Avenue,-66.61477894,16086,R
Third Avenue,-66.61477894,16087,R
Third Avenue,-66.61477894,16099,L
Third Avenue,-66.61477894,16100,L
Third Avenue,-66.61477894,16101,L
Third Avenue,-66.61477894,16108,L
Third Avenue,-66.61477894,16109,L
Third Avenue,-66.61477894,16114,L
Third Avenue,-66.61477894,16118,R
Third Avenue,-66.61477894,16123,R
Third Avenue,-66.61477894,16128,R
Third Avenue,-66.61477894,16129,R
Third Avenue,-66.61477894,16130,R
Third Avenue,-66.61477894,16134,R
23rd Street,-66.88233568,16135,R
Third Avenue,-66.61477894,16136,L
Third Avenue,-66.61477894,16139,L
Third Avenue,-66.61477894,16140,L
Third Avenue,-66.61477894,16145,L
Seventh Avenue,36.55247275,16155,R
Seventh Avenue,36.55247275,16156,
Seventh Avenue,36.55247275,16157,R
Seventh Avenue,36.55247275,16159,R
Seventh Avenue,36.55247275,16161,R
Seventh Avenue,36.55247275,16162,R
Seventh Avenue,36.55247275,16163,R
Seventh Avenue,36.55247275,16164,R
Seventh Avenue,36.55247275,16168,R
Seventh Avenue,36.55247275,16170,R
Seventh Avenue,36.55247275,16173,R
Seventh Avenue,36.55247275,16174,R
Seventh Avenue,36.55247275,16178,R
Seventh Avenue,36.55247275,16183,
Seventh Avenue,36.55247275,16188,L
Seventh Avenue,36.55247275,16189,L
Seventh Avenue,36.55247275,16190,L
Seventh Avenue,36.55247275,16191,
Seventh Avenue,36.55247275,16200,L
Seventh Avenue,36.55247275,16201,L
Seventh Avenue,36.55247275,16202,L
Seventh Avenue,36.55247275,16204,L
Seventh Avenue,36.55247275,16205,L
Seventh Avenue,36.55247275,16206,L
Seventh Avenue,36.55247275,16209,L
Seventh Avenue,36.55247275,16210,L
Seventh Avenue,36.55247275,16212,L
Seventh Avenue,36.55247275,16218,L
Seventh Avenue,36.55247275,16225,L
Seventh Avenue,36.55247275,16226,L
Seventh Avenue,36.55247275,16227,R
Seventh Avenue,36.55247275,16228,R
Seventh Avenue,36.55247275,16232,R
Seventh Avenue,36.55247275,16233,R
Seventh Avenue,36.55247275,16234,R
Seventh Avenue,36.55247275,16235,R
Seventh Avenue,36.55247275,16237,
Seventh Avenue,36.55247275,16242,L
Seventh Avenue,36.55247275,16258,R
Seventh Avenue,36.55247275,16259,R
Seventh Avenue,36.55247275,16260,R
Seventh Avenue,36.55247275,16266,R
Seventh Avenue,36.55247275,16268,R
14th Street,-67.23499089,16364,R
14th Street,-67.23499089,16409,R
Seventh Avenue,36.55247275,16437,
Eighth Avenue,-67.09423034,16547,R
Eighth Avenue,-67.09423034,16548,R
Eighth Avenue,-67.09423034,16554,R
Eighth Avenue,-67.09423034,16555,R
Eighth Avenue,-67.09423034,16562,R
Eighth Avenue,-67.09423034,16570,R
Eighth Avenue,-67.09423034,16571,R
Eighth Avenue,-67.09423034,16577,R
Eighth Avenue,-67.09423034,16578,R
Eighth Avenue,-67.09423034,16579,R
Eighth Avenue,-67.09423034,16586,R
Eighth Avenue,-67.09423034,16587,R
Eighth Avenue,-67.09423034,16588,R
Eighth Avenue,-67.09423034,16593,R
Eighth Avenue,-67.09423034,16594,R
Eighth Avenue,-67.09423034,16595,R
Eighth Avenue,-67.09423034,16604,R
Eighth Avenue,-67.09423034,16605,R
Eighth Avenue,-67.09423034,16606,R
Eighth Avenue,-67.09423034,16614,R
Eighth Avenue,-67.09423034,16620,L
Eighth Avenue,-67.09423034,16625,L
Eighth Avenue,-67.09423034,16626,L
Eighth Avenue,-67.09423034,16627,L
Eighth Avenue,-67.09423034,16634,L
Eighth Avenue,-67.09423034,16635,L
Eighth Avenue,-67.09423034,16640,L
Eighth Avenue,-67.09423034,16641,L
Eighth Avenue,-67.09423034,16643,L
Eighth Avenue,-67.09423034,16644,L
Eighth Avenue,-67.09423034,16651,L
Eighth Avenue,-67.09423034,16652,L
Eighth Avenue,-67.09423034,16653,L
Eighth Avenue,-67.09423034,16654,L
Eighth Avenue,-67.09423034,16655,L
Eighth Avenue,-67.09423034,16656,L
Eighth Avenue,-67.09423034,16665,L
Eighth Avenue,-67.09423034,16672,R
Eighth Avenue,-67.09423034,16673,L
Fifth Avenue,36.32682595,16677,L
Fifth Avenue,36.32682595,16680,L
Fifth Avenue,36.32682595,16687,L
Fifth Avenue,36.32682595,16688,L
Fifth Avenue,36.32682595,16690,L
Fifth Avenue,36.32682595,16691,L
Fifth Avenue,36.32682595,16695,L
Fifth Avenue,36.32682595,16696,L
Fifth Avenue,36.32682595,16701,L
Fifth Avenue,36.32682595,16702,L
Fifth Avenue,36.32682595,16705,L
Fifth Avenue,36.32682595,16706,L
Greenwich Avenue,-29.44542873,16707,R
Greenwich Avenue,-29.44542873,16717,R
Greenwich Avenue,-29.44542873,16736,R
Ninth Avenue,35.97238705,16737,R
Ninth Avenue,35.97238705,16741,R
Ninth Avenue,35.97238705,16742,R
Ninth Avenue,35.97238705,16743,R
Ninth Avenue,35.97238705,16747,R
Ninth Avenue,35.97238705,16748,R
Ninth Avenue,35.97238705,16749,R
Ninth Avenue,35.97238705,16754,R
Ninth Avenue,35.97238705,16756,R
Ninth Avenue,35.97238705,16757,
Ninth Avenue,35.97238705,16758,R
Ninth Avenue,35.97238705,16763,R
Ninth Avenue,35.97238705,16764,R
Ninth Avenue,35.97238705,16765,R
Ninth Avenue,35.97238705,16771,R
Ninth Avenue,35.97238705,16772,R
Ninth Avenue,35.97238705,16773,R
Ninth Avenue,35.97238705,16782,R
Ninth Avenue,35.97238705,16783,R
Ninth Avenue,35.97238705,16785,R
Ninth Avenue,35.97238705,16787,R
Ninth Avenue,35.97238705,16791,L
Ninth Avenue,35.97238705,16792,L
Ninth Avenue,35.97238705,16798,L
Ninth Avenue,35.97238705,16799,L
Ninth Avenue,35.97238705,16800,L
Ninth Avenue,35.97238705,16804,
Ninth Avenue,35.97238705,16810,L
Ninth Avenue,35.97238705,16811,L
Ninth Avenue,35.97238705,16812,L
Ninth Avenue,35.97238705,16814,L
Ninth Avenue,35.97238705,16815,L
Ninth Avenue,35.97238705,16819,L
Ninth Avenue,35.97238705,16821,R
Ninth Avenue,35.97238705,16822,R
Ninth Avenue,35.97238705,16827,L
Ninth Avenue,35.97238705,16829,R
Seventh Avenue,36.55247275,16834,L
Seventh Avenue,36.55247275,16836,R
Seventh Avenue,36.55247275,16842,L
Seventh Avenue,36.55247275,16846,R
Seventh Avenue,36.55247275,16848,L
Seventh Avenue,36.55247275,16849,L
Seventh Avenue,36.55247275,16850,L
Seventh Avenue,36.55247275,16856,L
Sixth Avenue,-1.397181024,16859,
Sixth Avenue,-1.397181024,16864,R
Sixth Avenue,-1.397181024,16865,R
Sixth Avenue,-1.397181024,16868,R
Sixth Avenue,-1.397181024,16869,R
Sixth Avenue,-1.397181024,16870,R
